"","sample","probe","value","type"
"3415","TCGA-FS-A4FC-06","StromalScore.estimate",-353.312388754485,"estimate"
"3416","TCGA-FS-A4FC-06","ImmuneScore.estimate",-59.4181656632075,"estimate"
"3417","TCGA-FS-A4FC-06","ESTIMATEScore.estimate",-412.730554417692,"estimate"
"3418","TCGA-FS-A4FD-06","StromalScore.estimate",-10.6025389465911,"estimate"
"3419","TCGA-FS-A4FD-06","ImmuneScore.estimate",-400.383817935164,"estimate"
"3420","TCGA-FS-A4FD-06","ESTIMATEScore.estimate",-410.986356881755,"estimate"
"3421","TCGA-FW-A3I3-06","StromalScore.estimate",-1415.81731254804,"estimate"
"3422","TCGA-FW-A3I3-06","ImmuneScore.estimate",-849.985568408553,"estimate"
"3423","TCGA-FW-A3I3-06","ESTIMATEScore.estimate",-2265.80288095659,"estimate"
"3424","TCGA-FW-A3R5-06","StromalScore.estimate",-289.067300558145,"estimate"
"3425","TCGA-FW-A3R5-06","ImmuneScore.estimate",227.950837338394,"estimate"
"3426","TCGA-FW-A3R5-06","ESTIMATEScore.estimate",-61.1164632197514,"estimate"
"3427","TCGA-FW-A3TU-06","StromalScore.estimate",-1420.82578650937,"estimate"
"3428","TCGA-FW-A3TU-06","ImmuneScore.estimate",528.00271154494,"estimate"
"3429","TCGA-FW-A3TU-06","ESTIMATEScore.estimate",-892.823074964431,"estimate"
"3430","TCGA-FW-A3TV-06","StromalScore.estimate",-430.848089286069,"estimate"
"3431","TCGA-FW-A3TV-06","ImmuneScore.estimate",167.687985943611,"estimate"
"3432","TCGA-FW-A3TV-06","ESTIMATEScore.estimate",-263.160103342458,"estimate"
"3433","TCGA-FW-A5DX-01","StromalScore.estimate",-1045.64641405834,"estimate"
"3434","TCGA-FW-A5DX-01","ImmuneScore.estimate",-832.355775323669,"estimate"
"3435","TCGA-FW-A5DX-01","ESTIMATEScore.estimate",-1878.00218938201,"estimate"
"3436","TCGA-FW-A5DY-06","StromalScore.estimate",-202.084166465946,"estimate"
"3437","TCGA-FW-A5DY-06","ImmuneScore.estimate",2208.17549369946,"estimate"
"3438","TCGA-FW-A5DY-06","ESTIMATEScore.estimate",2006.09132723352,"estimate"
"3439","TCGA-GF-A2C7-01","StromalScore.estimate",-778.059731619627,"estimate"
"3440","TCGA-GF-A2C7-01","ImmuneScore.estimate",-1042.42136094069,"estimate"
"3441","TCGA-GF-A2C7-01","ESTIMATEScore.estimate",-1820.48109256032,"estimate"
"3442","TCGA-GF-A3OT-06","StromalScore.estimate",286.531025643046,"estimate"
"3443","TCGA-GF-A3OT-06","ImmuneScore.estimate",688.606698374096,"estimate"
"3444","TCGA-GF-A3OT-06","ESTIMATEScore.estimate",975.137724017142,"estimate"
"3445","TCGA-GF-A4EO-06","StromalScore.estimate",92.1567979468693,"estimate"
"3446","TCGA-GF-A4EO-06","ImmuneScore.estimate",2709.35089002554,"estimate"
"3447","TCGA-GF-A4EO-06","ESTIMATEScore.estimate",2801.50768797241,"estimate"
"3448","TCGA-GF-A6C8-06","StromalScore.estimate",-537.525396358902,"estimate"
"3449","TCGA-GF-A6C8-06","ImmuneScore.estimate",457.976650254727,"estimate"
"3450","TCGA-GF-A6C8-06","ESTIMATEScore.estimate",-79.5487461041752,"estimate"
"3451","TCGA-GF-A6C9-06","StromalScore.estimate",313.966396852052,"estimate"
"3452","TCGA-GF-A6C9-06","ImmuneScore.estimate",2332.20142005655,"estimate"
"3453","TCGA-GF-A6C9-06","ESTIMATEScore.estimate",2646.1678169086,"estimate"
"3454","TCGA-GF-A769-01","StromalScore.estimate",-1140.52010195237,"estimate"
"3455","TCGA-GF-A769-01","ImmuneScore.estimate",-655.369157072217,"estimate"
"3456","TCGA-GF-A769-01","ESTIMATEScore.estimate",-1795.88925902459,"estimate"
"3457","TCGA-GN-A261-06","StromalScore.estimate",1036.5773267286,"estimate"
"3458","TCGA-GN-A261-06","ImmuneScore.estimate",270.041824964531,"estimate"
"3459","TCGA-GN-A261-06","ESTIMATEScore.estimate",1306.61915169313,"estimate"
"3460","TCGA-GN-A262-06","StromalScore.estimate",-1596.76355972587,"estimate"
"3461","TCGA-GN-A262-06","ImmuneScore.estimate",-1331.55791143597,"estimate"
"3462","TCGA-GN-A262-06","ESTIMATEScore.estimate",-2928.32147116184,"estimate"
"3463","TCGA-GN-A263-01","StromalScore.estimate",75.2645018632591,"estimate"
"3464","TCGA-GN-A263-01","ImmuneScore.estimate",300.681432592019,"estimate"
"3465","TCGA-GN-A263-01","ESTIMATEScore.estimate",375.945934455278,"estimate"
"3466","TCGA-GN-A264-06","StromalScore.estimate",28.9966054381073,"estimate"
"3467","TCGA-GN-A264-06","ImmuneScore.estimate",-280.238773302837,"estimate"
"3468","TCGA-GN-A264-06","ESTIMATEScore.estimate",-251.24216786473,"estimate"
"3469","TCGA-GN-A265-06","StromalScore.estimate",1314.5610558326,"estimate"
"3470","TCGA-GN-A265-06","ImmuneScore.estimate",2160.41828260556,"estimate"
"3471","TCGA-GN-A265-06","ESTIMATEScore.estimate",3474.97933843815,"estimate"
"3472","TCGA-GN-A266-06","StromalScore.estimate",1012.66733018837,"estimate"
"3473","TCGA-GN-A266-06","ImmuneScore.estimate",1706.20973782376,"estimate"
"3474","TCGA-GN-A266-06","ESTIMATEScore.estimate",2718.87706801212,"estimate"
"3475","TCGA-GN-A267-06","StromalScore.estimate",-510.218562754204,"estimate"
"3476","TCGA-GN-A267-06","ImmuneScore.estimate",381.109559150196,"estimate"
"3477","TCGA-GN-A267-06","ESTIMATEScore.estimate",-129.109003604008,"estimate"
"3478","TCGA-GN-A268-06","StromalScore.estimate",-1306.76879727566,"estimate"
"3479","TCGA-GN-A268-06","ImmuneScore.estimate",-881.67353409309,"estimate"
"3480","TCGA-GN-A268-06","ESTIMATEScore.estimate",-2188.44233136875,"estimate"
"3481","TCGA-GN-A26A-06","StromalScore.estimate",211.234133197282,"estimate"
"3482","TCGA-GN-A26A-06","ImmuneScore.estimate",1260.02705818045,"estimate"
"3483","TCGA-GN-A26A-06","ESTIMATEScore.estimate",1471.26119137774,"estimate"
"3484","TCGA-GN-A26C-01","StromalScore.estimate",274.751165113556,"estimate"
"3485","TCGA-GN-A26C-01","ImmuneScore.estimate",2099.84624248805,"estimate"
"3486","TCGA-GN-A26C-01","ESTIMATEScore.estimate",2374.59740760161,"estimate"
"3487","TCGA-GN-A26D-06","StromalScore.estimate",-1124.88683576983,"estimate"
"3488","TCGA-GN-A26D-06","ImmuneScore.estimate",-279.763799254726,"estimate"
"3489","TCGA-GN-A26D-06","ESTIMATEScore.estimate",-1404.65063502455,"estimate"
"3490","TCGA-GN-A4U3-06","StromalScore.estimate",-1252.09775681153,"estimate"
"3491","TCGA-GN-A4U3-06","ImmuneScore.estimate",-524.263138609876,"estimate"
"3492","TCGA-GN-A4U3-06","ESTIMATEScore.estimate",-1776.36089542141,"estimate"
"3493","TCGA-GN-A4U4-06","StromalScore.estimate",-1362.68889704674,"estimate"
"3494","TCGA-GN-A4U4-06","ImmuneScore.estimate",-552.016698031198,"estimate"
"3495","TCGA-GN-A4U4-06","ESTIMATEScore.estimate",-1914.70559507793,"estimate"
"3496","TCGA-GN-A4U5-01","StromalScore.estimate",-336.144240454749,"estimate"
"3497","TCGA-GN-A4U5-01","ImmuneScore.estimate",1379.08824565958,"estimate"
"3498","TCGA-GN-A4U5-01","ESTIMATEScore.estimate",1042.94400520483,"estimate"
"3499","TCGA-GN-A4U7-06","StromalScore.estimate",-1465.98180772283,"estimate"
"3500","TCGA-GN-A4U7-06","ImmuneScore.estimate",-944.517133622204,"estimate"
"3501","TCGA-GN-A4U7-06","ESTIMATEScore.estimate",-2410.49894134503,"estimate"
"3502","TCGA-GN-A4U8-06","StromalScore.estimate",-659.176444469999,"estimate"
"3503","TCGA-GN-A4U8-06","ImmuneScore.estimate",1590.20152739074,"estimate"
"3504","TCGA-GN-A4U8-06","ESTIMATEScore.estimate",931.025082920742,"estimate"
"3505","TCGA-GN-A4U8-11","StromalScore.estimate",4.16104109308663,"estimate"
"3506","TCGA-GN-A4U8-11","ImmuneScore.estimate",2935.96985077052,"estimate"
"3507","TCGA-GN-A4U8-11","ESTIMATEScore.estimate",2940.1308918636,"estimate"
"3508","TCGA-GN-A4U9-06","StromalScore.estimate",-728.343534533947,"estimate"
"3509","TCGA-GN-A4U9-06","ImmuneScore.estimate",-457.702071238919,"estimate"
"3510","TCGA-GN-A4U9-06","ESTIMATEScore.estimate",-1186.04560577287,"estimate"
"3511","TCGA-GN-A8LK-06","StromalScore.estimate",-1804.68807465462,"estimate"
"3512","TCGA-GN-A8LK-06","ImmuneScore.estimate",-1188.41408502743,"estimate"
"3513","TCGA-GN-A8LK-06","ESTIMATEScore.estimate",-2993.10215968205,"estimate"
"3514","TCGA-GN-A8LL-06","StromalScore.estimate",-1004.24178415965,"estimate"
"3515","TCGA-GN-A8LL-06","ImmuneScore.estimate",-477.742346437244,"estimate"
"3516","TCGA-GN-A8LL-06","ESTIMATEScore.estimate",-1481.98413059689,"estimate"
"3517","TCGA-GN-A8LN-01","StromalScore.estimate",-685.393652421284,"estimate"
"3518","TCGA-GN-A8LN-01","ImmuneScore.estimate",-88.7468206426057,"estimate"
"3519","TCGA-GN-A8LN-01","ESTIMATEScore.estimate",-774.14047306389,"estimate"
"3520","TCGA-GN-A9SD-06","StromalScore.estimate",83.0940734026003,"estimate"
"3521","TCGA-GN-A9SD-06","ImmuneScore.estimate",1895.54463989935,"estimate"
"3522","TCGA-GN-A9SD-06","ESTIMATEScore.estimate",1978.63871330195,"estimate"
"3523","TCGA-HR-A2OG-06","StromalScore.estimate",887.571382089524,"estimate"
"3524","TCGA-HR-A2OG-06","ImmuneScore.estimate",966.839252346046,"estimate"
"3525","TCGA-HR-A2OG-06","ESTIMATEScore.estimate",1854.41063443557,"estimate"
"3526","TCGA-HR-A2OH-06","StromalScore.estimate",121.316434074019,"estimate"
"3527","TCGA-HR-A2OH-06","ImmuneScore.estimate",2891.61299037724,"estimate"
"3528","TCGA-HR-A2OH-06","ESTIMATEScore.estimate",3012.92942445126,"estimate"
"3529","TCGA-HR-A5NC-01","StromalScore.estimate",-335.516729494038,"estimate"
"3530","TCGA-HR-A5NC-01","ImmuneScore.estimate",-363.503252903218,"estimate"
"3531","TCGA-HR-A5NC-01","ESTIMATEScore.estimate",-699.019982397255,"estimate"
"3532","TCGA-IH-A3EA-01","StromalScore.estimate",-1250.30925652685,"estimate"
"3533","TCGA-IH-A3EA-01","ImmuneScore.estimate",129.585188056221,"estimate"
"3534","TCGA-IH-A3EA-01","ESTIMATEScore.estimate",-1120.72406847063,"estimate"
"3535","TCGA-LH-A9QB-06","StromalScore.estimate",-616.47384587829,"estimate"
"3536","TCGA-LH-A9QB-06","ImmuneScore.estimate",-643.055273270259,"estimate"
"3537","TCGA-LH-A9QB-06","ESTIMATEScore.estimate",-1259.52911914855,"estimate"
"3538","TCGA-OD-A75X-06","StromalScore.estimate",-1008.24992464914,"estimate"
"3539","TCGA-OD-A75X-06","ImmuneScore.estimate",-365.293616280711,"estimate"
"3540","TCGA-OD-A75X-06","ESTIMATEScore.estimate",-1373.54354092985,"estimate"
"3541","TCGA-QB-A6FS-06","StromalScore.estimate",-70.7817235796866,"estimate"
"3542","TCGA-QB-A6FS-06","ImmuneScore.estimate",1595.94390038396,"estimate"
"3543","TCGA-QB-A6FS-06","ESTIMATEScore.estimate",1525.16217680428,"estimate"
"3544","TCGA-QB-AA9O-06","StromalScore.estimate",-884.157643019454,"estimate"
"3545","TCGA-QB-AA9O-06","ImmuneScore.estimate",1041.66975867888,"estimate"
"3546","TCGA-QB-AA9O-06","ESTIMATEScore.estimate",157.512115659423,"estimate"
"3547","TCGA-RP-A690-06","StromalScore.estimate",-1207.66407010119,"estimate"
"3548","TCGA-RP-A690-06","ImmuneScore.estimate",-496.692401159618,"estimate"
"3549","TCGA-RP-A690-06","ESTIMATEScore.estimate",-1704.35647126081,"estimate"
"3550","TCGA-RP-A693-06","StromalScore.estimate",-110.70813724961,"estimate"
"3551","TCGA-RP-A693-06","ImmuneScore.estimate",1022.25509239221,"estimate"
"3552","TCGA-RP-A693-06","ESTIMATEScore.estimate",911.546955142599,"estimate"
"3553","TCGA-RP-A694-06","StromalScore.estimate",-586.03200581431,"estimate"
"3554","TCGA-RP-A694-06","ImmuneScore.estimate",223.97880402855,"estimate"
"3555","TCGA-RP-A694-06","ESTIMATEScore.estimate",-362.05320178576,"estimate"
"3556","TCGA-RP-A695-06","StromalScore.estimate",-1012.17642748164,"estimate"
"3557","TCGA-RP-A695-06","ImmuneScore.estimate",-32.195388381819,"estimate"
"3558","TCGA-RP-A695-06","ESTIMATEScore.estimate",-1044.37181586346,"estimate"
"3559","TCGA-RP-A6K9-06","StromalScore.estimate",-69.4192231005739,"estimate"
"3560","TCGA-RP-A6K9-06","ImmuneScore.estimate",749.65751006278,"estimate"
"3561","TCGA-RP-A6K9-06","ESTIMATEScore.estimate",680.238286962206,"estimate"
"3562","TCGA-W3-A824-06","StromalScore.estimate",-828.159592539739,"estimate"
"3563","TCGA-W3-A824-06","ImmuneScore.estimate",1110.10525449595,"estimate"
"3564","TCGA-W3-A824-06","ESTIMATEScore.estimate",281.94566195621,"estimate"
"3565","TCGA-W3-A825-06","StromalScore.estimate",99.0644416550986,"estimate"
"3566","TCGA-W3-A825-06","ImmuneScore.estimate",935.259392792881,"estimate"
"3567","TCGA-W3-A825-06","ESTIMATEScore.estimate",1034.32383444798,"estimate"
"3568","TCGA-W3-A828-06","StromalScore.estimate",1211.62505530196,"estimate"
"3569","TCGA-W3-A828-06","ImmuneScore.estimate",208.212599197738,"estimate"
"3570","TCGA-W3-A828-06","ESTIMATEScore.estimate",1419.8376544997,"estimate"
"3571","TCGA-W3-AA1O-06","StromalScore.estimate",-797.262789153076,"estimate"
"3572","TCGA-W3-AA1O-06","ImmuneScore.estimate",-578.518302373103,"estimate"
"3573","TCGA-W3-AA1O-06","ESTIMATEScore.estimate",-1375.78109152618,"estimate"
"3574","TCGA-W3-AA1Q-06","StromalScore.estimate",-649.860225677776,"estimate"
"3575","TCGA-W3-AA1Q-06","ImmuneScore.estimate",518.748986566099,"estimate"
"3576","TCGA-W3-AA1Q-06","ESTIMATEScore.estimate",-131.111239111677,"estimate"
"3577","TCGA-W3-AA1R-06","StromalScore.estimate",-1566.91839289645,"estimate"
"3578","TCGA-W3-AA1R-06","ImmuneScore.estimate",-5.17933593175635,"estimate"
"3579","TCGA-W3-AA1R-06","ESTIMATEScore.estimate",-1572.09772882821,"estimate"
"3580","TCGA-W3-AA1V-06","StromalScore.estimate",-173.213387394945,"estimate"
"3581","TCGA-W3-AA1V-06","ImmuneScore.estimate",826.439196025183,"estimate"
"3582","TCGA-W3-AA1V-06","ESTIMATEScore.estimate",653.225808630237,"estimate"
"3583","TCGA-W3-AA1W-06","StromalScore.estimate",-220.672119808012,"estimate"
"3584","TCGA-W3-AA1W-06","ImmuneScore.estimate",2951.47104341132,"estimate"
"3585","TCGA-W3-AA1W-06","ESTIMATEScore.estimate",2730.7989236033,"estimate"
"3586","TCGA-W3-AA21-06","StromalScore.estimate",-1412.39589693482,"estimate"
"3587","TCGA-W3-AA21-06","ImmuneScore.estimate",-404.712092620762,"estimate"
"3588","TCGA-W3-AA21-06","ESTIMATEScore.estimate",-1817.10798955558,"estimate"
"3589","TCGA-WE-A8JZ-06","StromalScore.estimate",-810.940963674566,"estimate"
"3590","TCGA-WE-A8JZ-06","ImmuneScore.estimate",-564.107679424899,"estimate"
"3591","TCGA-WE-A8JZ-06","ESTIMATEScore.estimate",-1375.04864309947,"estimate"
"3592","TCGA-WE-A8K1-06","StromalScore.estimate",-425.710119100894,"estimate"
"3593","TCGA-WE-A8K1-06","ImmuneScore.estimate",1306.9364720144,"estimate"
"3594","TCGA-WE-A8K1-06","ESTIMATEScore.estimate",881.226352913502,"estimate"
"3595","TCGA-WE-A8K4-01","StromalScore.estimate",-971.176506779612,"estimate"
"3596","TCGA-WE-A8K4-01","ImmuneScore.estimate",1258.61794175562,"estimate"
"3597","TCGA-WE-A8K4-01","ESTIMATEScore.estimate",287.441434976005,"estimate"
"3598","TCGA-WE-A8K5-06","StromalScore.estimate",-0.686718071513578,"estimate"
"3599","TCGA-WE-A8K5-06","ImmuneScore.estimate",258.920555435998,"estimate"
"3600","TCGA-WE-A8K5-06","ESTIMATEScore.estimate",258.233837364484,"estimate"
"3601","TCGA-WE-A8K6-06","StromalScore.estimate",-775.869371992727,"estimate"
"3602","TCGA-WE-A8K6-06","ImmuneScore.estimate",-314.067063697057,"estimate"
"3603","TCGA-WE-A8K6-06","ESTIMATEScore.estimate",-1089.93643568978,"estimate"
"3604","TCGA-WE-A8ZM-06","StromalScore.estimate",-330.574966576981,"estimate"
"3605","TCGA-WE-A8ZM-06","ImmuneScore.estimate",-1094.08451073475,"estimate"
"3606","TCGA-WE-A8ZM-06","ESTIMATEScore.estimate",-1424.65947731173,"estimate"
"3607","TCGA-WE-A8ZN-06","StromalScore.estimate",475.453146965294,"estimate"
"3608","TCGA-WE-A8ZN-06","ImmuneScore.estimate",1412.83849801797,"estimate"
"3609","TCGA-WE-A8ZN-06","ESTIMATEScore.estimate",1888.29164498327,"estimate"
"3610","TCGA-WE-A8ZO-06","StromalScore.estimate",-567.049447622698,"estimate"
"3611","TCGA-WE-A8ZO-06","ImmuneScore.estimate",864.475690586234,"estimate"
"3612","TCGA-WE-A8ZO-06","ESTIMATEScore.estimate",297.426242963536,"estimate"
"3613","TCGA-WE-A8ZQ-06","StromalScore.estimate",-709.894945131444,"estimate"
"3614","TCGA-WE-A8ZQ-06","ImmuneScore.estimate",-1201.43676490725,"estimate"
"3615","TCGA-WE-A8ZQ-06","ESTIMATEScore.estimate",-1911.33171003869,"estimate"
"3616","TCGA-WE-A8ZR-06","StromalScore.estimate",-1213.42092882568,"estimate"
"3617","TCGA-WE-A8ZR-06","ImmuneScore.estimate",-134.39371938249,"estimate"
"3618","TCGA-WE-A8ZR-06","ESTIMATEScore.estimate",-1347.81464820817,"estimate"
"3619","TCGA-WE-A8ZT-06","StromalScore.estimate",-1218.18934768074,"estimate"
"3620","TCGA-WE-A8ZT-06","ImmuneScore.estimate",-577.914830399213,"estimate"
"3621","TCGA-WE-A8ZT-06","ESTIMATEScore.estimate",-1796.10417807996,"estimate"
"3622","TCGA-WE-A8ZX-06","StromalScore.estimate",-561.260694764328,"estimate"
"3623","TCGA-WE-A8ZX-06","ImmuneScore.estimate",1095.95011412968,"estimate"
"3624","TCGA-WE-A8ZX-06","ESTIMATEScore.estimate",534.689419365349,"estimate"
"3625","TCGA-WE-A8ZY-06","StromalScore.estimate",-608.587690934724,"estimate"
"3626","TCGA-WE-A8ZY-06","ImmuneScore.estimate",-146.721963440374,"estimate"
"3627","TCGA-WE-A8ZY-06","ESTIMATEScore.estimate",-755.309654375098,"estimate"
"3628","TCGA-WE-AA9Y-06","StromalScore.estimate",808.768612150793,"estimate"
"3629","TCGA-WE-AA9Y-06","ImmuneScore.estimate",453.819782934259,"estimate"
"3630","TCGA-WE-AA9Y-06","ESTIMATEScore.estimate",1262.58839508505,"estimate"
"3631","TCGA-WE-AAA0-06","StromalScore.estimate",-1061.09406649442,"estimate"
"3632","TCGA-WE-AAA0-06","ImmuneScore.estimate",461.231870934758,"estimate"
"3633","TCGA-WE-AAA0-06","ESTIMATEScore.estimate",-599.862195559659,"estimate"
"3634","TCGA-WE-AAA3-06","StromalScore.estimate",440.909598173033,"estimate"
"3635","TCGA-WE-AAA3-06","ImmuneScore.estimate",853.109110083589,"estimate"
"3636","TCGA-WE-AAA3-06","ESTIMATEScore.estimate",1294.01870825662,"estimate"
"3637","TCGA-WE-AAA4-06","StromalScore.estimate",524.617413883005,"estimate"
"3638","TCGA-WE-AAA4-06","ImmuneScore.estimate",2649.24598175359,"estimate"
"3639","TCGA-WE-AAA4-06","ESTIMATEScore.estimate",3173.8633956366,"estimate"
"3640","TCGA-XV-A9VZ-01","StromalScore.estimate",-551.801242042529,"estimate"
"3641","TCGA-XV-A9VZ-01","ImmuneScore.estimate",-1164.30374071714,"estimate"
"3642","TCGA-XV-A9VZ-01","ESTIMATEScore.estimate",-1716.10498275967,"estimate"
"3643","TCGA-XV-A9W2-01","StromalScore.estimate",-1180.42030410396,"estimate"
"3644","TCGA-XV-A9W2-01","ImmuneScore.estimate",-420.106824583644,"estimate"
"3645","TCGA-XV-A9W2-01","ESTIMATEScore.estimate",-1600.52712868761,"estimate"
"3646","TCGA-XV-A9W5-01","StromalScore.estimate",-434.856318956887,"estimate"
"3647","TCGA-XV-A9W5-01","ImmuneScore.estimate",-174.526392240575,"estimate"
"3648","TCGA-XV-A9W5-01","ESTIMATEScore.estimate",-609.382711197462,"estimate"
"3649","TCGA-XV-AAZV-01","StromalScore.estimate",22.0528694490369,"estimate"
"3650","TCGA-XV-AAZV-01","ImmuneScore.estimate",1505.43987252583,"estimate"
"3651","TCGA-XV-AAZV-01","ESTIMATEScore.estimate",1527.49274197487,"estimate"
"3652","TCGA-XV-AAZW-01","StromalScore.estimate",-705.647591143719,"estimate"
"3653","TCGA-XV-AAZW-01","ImmuneScore.estimate",-764.632967065048,"estimate"
"3654","TCGA-XV-AAZW-01","ESTIMATEScore.estimate",-1470.28055820877,"estimate"
"3655","TCGA-XV-AAZY-01","StromalScore.estimate",-240.006306487784,"estimate"
"3656","TCGA-XV-AAZY-01","ImmuneScore.estimate",967.088107022775,"estimate"
"3657","TCGA-XV-AAZY-01","ESTIMATEScore.estimate",727.081800534991,"estimate"
"3658","TCGA-XV-AB01-06","StromalScore.estimate",75.1594440250538,"estimate"
"3659","TCGA-XV-AB01-06","ImmuneScore.estimate",652.863475347984,"estimate"
"3660","TCGA-XV-AB01-06","ESTIMATEScore.estimate",728.022919373038,"estimate"
"3661","TCGA-YD-A89C-06","StromalScore.estimate",-992.772403464987,"estimate"
"3662","TCGA-YD-A89C-06","ImmuneScore.estimate",-1169.13006676861,"estimate"
"3663","TCGA-YD-A89C-06","ESTIMATEScore.estimate",-2161.9024702336,"estimate"
"3664","TCGA-YD-A9TA-06","StromalScore.estimate",-75.1527851655453,"estimate"
"3665","TCGA-YD-A9TA-06","ImmuneScore.estimate",601.449151056918,"estimate"
"3666","TCGA-YD-A9TA-06","ESTIMATEScore.estimate",526.296365891373,"estimate"
"3667","TCGA-YD-A9TB-06","StromalScore.estimate",304.066300490177,"estimate"
"3668","TCGA-YD-A9TB-06","ImmuneScore.estimate",345.328577141778,"estimate"
"3669","TCGA-YD-A9TB-06","ESTIMATEScore.estimate",649.394877631954,"estimate"
"3670","TCGA-YG-AA3N-01","StromalScore.estimate",-567.260571764076,"estimate"
"3671","TCGA-YG-AA3N-01","ImmuneScore.estimate",1559.22374237099,"estimate"
"3672","TCGA-YG-AA3N-01","ESTIMATEScore.estimate",991.963170606914,"estimate"
"3673","TCGA-YG-AA3O-06","StromalScore.estimate",-576.370044681238,"estimate"
"3674","TCGA-YG-AA3O-06","ImmuneScore.estimate",-72.6031672218815,"estimate"
"3675","TCGA-YG-AA3O-06","ESTIMATEScore.estimate",-648.973211903119,"estimate"
"3676","TCGA-YG-AA3P-06","StromalScore.estimate",-1357.44545488879,"estimate"
"3677","TCGA-YG-AA3P-06","ImmuneScore.estimate",-861.995206591099,"estimate"
"3678","TCGA-YG-AA3P-06","ESTIMATEScore.estimate",-2219.44066147989,"estimate"
"3679","TCGA-Z2-A8RT-06","StromalScore.estimate",-463.003246630385,"estimate"
"3680","TCGA-Z2-A8RT-06","ImmuneScore.estimate",964.889687656483,"estimate"
"3681","TCGA-Z2-A8RT-06","ESTIMATEScore.estimate",501.886441026099,"estimate"
"3682","TCGA-Z2-AA3S-06","StromalScore.estimate",-971.293665318937,"estimate"
"3683","TCGA-Z2-AA3S-06","ImmuneScore.estimate",-179.364330225487,"estimate"
